is_intention,is_memory,id,title,url,tags,categoryId,category,time,description
not_intention,People & Blogs,7BNm2vdgziA,Weekly Vlog23／痛失16亿的喜悦／普通人的生活也可以很快乐嘛／尸香魔芋,https://www.youtube.com/watch?v=7BNm2vdgziA,"['vlog', 'life', 'seattle']",22,People & Blogs,2019-06-16 21:07:53
not_intention,People & Blogs,ResTRd_Q-Ik,［VLOG］圣胡安小岛露营记San Juan Island,https://www.youtube.com/watch?v=ResTRd_Q-Ik,[],22,People & Blogs,2019-06-16 21:07:40
not_intention,People & Blogs,dhUFMkX_zyM,WEEKLY VLOG 15｜健康向上的生活从恢复运动开始｜亚马逊无人超市Amazon Go｜捕螃蟹季🦀️,https://www.youtube.com/watch?v=dhUFMkX_zyM,[],22,People & Blogs,2019-06-16 20:54:57
not_intention,People & Blogs,8gRUPRzi8Q0,Weekly Vlog 32｜新公司第一周生活琐碎｜网红鸡爪｜装饰我们的家🍃,https://www.youtube.com/watch?v=8gRUPRzi8Q0,"['vlog', 'life']",22,People & Blogs,2019-06-15 08:31:10
not_intention,People & Blogs,S4zDmzQ2RyU,【我们被老公控制的周末】有种不好的预感...NBA西部决赛🏀勇士vs开拓者、田园风民宿、波特兰,https://www.youtube.com/watch?v=S4zDmzQ2RyU,"['vlog', 'nba', 'life', 'portland']",22,People & Blogs,2019-06-15 08:30:07
not_intention,People & Blogs,z34QqoHtfF8,Weekly Vlog 42｜猫咪吃播，Luna五岁了🎂换新手机的理由？染了新发色,https://www.youtube.com/watch?v=z34QqoHtfF8,"['vlog', 'cat', 'life']",22,People & Blogs,2019-06-15 08:16:08
Music,not_memory,B72gQrhnQLc,陳奕迅 | 1874 (高清音),https://www.youtube.com/watch?v=B72gQrhnQLc,"['陳奕迅', 'eason chan']",10,Music,2019-05-14 15:44:02
Music,not_memory,GyHwZhto4xI,陳奕迅 - 貝多芬與我,https://www.youtube.com/watch?v=GyHwZhto4xI,"['貝多芬與我', '陳奕迅', 'EasonChan']",10,Music,2019-06-13 01:26:36
Music,not_memory,dLD1kmljJxo,Waiting for a sunny Seattle,https://www.youtube.com/watch?v=dLD1kmljJxo,['Music'],10,Music,2019-05-25 04:35:16
not_intention,People & Blogs,KuxMIve-SPw,【唇膏试色#1】NARS唇膏系列&颜色推荐——7只适合秋冬的超美颜色,https://www.youtube.com/watch?v=KuxMIve-SPw,"['NARS', 'VALVET MATTE LIP PENCIL', 'AUDACIOUS LIPTICK', 'MONA', 'JANE', 'SEX MACHINE', 'DOLCE VITA', 'ARAGON', 'DO ME BABY', 'CRUELLA', 'LIP GLOSS']",22,People & Blogs,2019-05-17 01:55:37
