is_intention,is_memory,id,title,url,tags,categoryId,category,time,description
not_intention,not_memory,Q9a28ptf4dA,【短片】【全城like爆「遼寧艦」】 中學生：好感動、國家有自己第一艘航空母艦 王生：好自豪、參觀到好幸運,https://www.youtube.com/watch?v=Q9a28ptf4dA,['#like爆遼寧艦'],25,News & Politics,2019-01-13 10:41:45
not_intention,not_memory,7nsDkA6yeIk,遼寧號航母開放登艦 港民興奮│中視新聞 20170708,https://www.youtube.com/watch?v=7nsDkA6yeIk,"['中時電子報', '新聞', 'ctv', 'chinatv', '中視新聞', 'chinatvnews', 'ctvnews', 'ctv news', 'news', '新聞直播', '午間新聞', '晚間新聞', '國際新聞', '晨間新聞', '午間新聞直播', '晚間新聞直播', '線上直播', '直播線上看', '新聞專題', '特別報導', '改變的起點', '60分鐘', '兩岸一定旺', '放眼天下']",25,News & Politics,2019-01-13 10:39:11
not_intention,not_memory,zk-SyIkFv24,辽宁号驶离东方之珠  港人不舍挥旗送别,https://www.youtube.com/watch?v=zk-SyIkFv24,[],25,News & Politics,2019-01-13 10:37:49
not_intention,not_memory,yjellHj9SRE,通宵排隊遼寧號參觀券終到手　軍事迷感興奮,https://www.youtube.com/watch?v=yjellHj9SRE,[],25,News & Politics,2019-01-13 10:34:49
not_intention,People & Blogs,c-JUAvRg_3U,辽宁舰最新宣传片喊话中国首艘国产航母：我在深蓝等你！CV-16 is waiting for CV-17 in deep ocean,https://www.youtube.com/watch?v=c-JUAvRg_3U,"['辽宁舰', '国产航母', '中国航母', 'CV-16', 'CV-17', 'Chinese aircraft carrier', 'Liaoning aircraft carrier']",22,People & Blogs,2019-01-13 10:27:02
not_intention,not_memory,ftZUm4OQNeM,遼寧號就是不如日本出雲號？從艦載機代差見..中國航母完敗！｜風云軍事 #32,https://www.youtube.com/watch?v=ftZUm4OQNeM,"['風傳媒', '風生活', '風云軍事', '范姜泰基', '吳明杰', '施孝瑋', '亓樂義', '周岐原', '黃世聰', '黃創夏', '聶建中', '劉寶傑', '關鍵時刻', '新聞龍捲風', '談軍說事', '中國', '大陸', '台灣', '中美貿易戰', '習近平', '川普', '彭斯', '南海', '台海', '韓國瑜', '柯文哲', '陳其邁', '侯友宜', 'G20', '九合一選舉', '九二共識', '美國', '兩棲', '共軍', '解放軍', '華為', '華為公主', '孟晚舟', '華為之火', '環球時報年會', '鷹派', '反獨', '吳寶春', '王洪光', '100小時拿下台灣', '戴旭', '伯克級潛艦', '日本', '日本政府', '防衛計畫大綱', '中期防衛力整備計畫', '干擾機', '戰略支援部隊', '前出島鏈', '多次元統合防衛力', '天電網', '圖-154電偵機', '運-8', '運-8G', '出雲號', 'F-35B', 'E2D', '日印結盟', 'US-2', '蒼龍潛艦', '一帶一路', '印太策略', 'F-16', '紀德艦', '高通', '蘋果', 'Apple', 'iPhone', '專利大戰', '對相片尺寸', '外觀進行調整', '重新格式化', '中國市場', '芯片', '5G', 'baseband', 'RF front-end，RFFE', '天線技術', '海外盈餘', '美國GDP']",25,News & Politics,2019-01-13 10:23:35
not_intention,Film & Animation,MLNhkVn7wYw,访港的中国第一艘航母「辽宁舰」首次向公开放登舰参观,https://www.youtube.com/watch?v=MLNhkVn7wYw,"['访港', '航母', '辽宁舰', '公\ue408开放', '登舰']",1,Film & Animation,2019-01-13 10:23:22
not_intention,not_memory,9VSkqLaqlyQ,1/5/2019  路德访谈法国新疆籍珠宝设计师居来提：为什么说全部海外的维族人都支持郭文贵先生；为什么我是因为郭文贵的视频揭露CCP从而彻底醒悟？,https://www.youtube.com/watch?v=9VSkqLaqlyQ,[],25,News & Politics,2019-01-09 18:34:22
not_intention,People & Blogs,HCRXqOtRrUI,"【抖音TikTok】新疆各民族小姐姐#5（维吾尔/哈萨克/汉族等）شىنجاڭ جېنى چىققۇر زیبایی ,Beautiful girl in Xinjiang, China,Uighur",https://www.youtube.com/watch?v=HCRXqOtRrUI,['抖音、TikTok、新疆、维吾尔族、哈萨克族、少数民族、xinjiang、uygur'],22,People & Blogs,2019-01-09 18:23:36
not_intention,People & Blogs,d-2B4M5n_WU,"【抖音TikTok】新疆少数民族小姐姐#3（维吾尔族,哈萨克族等）شىنجاڭ جېنى چىققۇر زیبایی ,Beautiful girl in Xinjiang, China,Uighur",https://www.youtube.com/watch?v=d-2B4M5n_WU,['抖音、TikTok、新疆、维吾尔族、哈萨克族、少数民族、xinjiang、uygur'],22,People & Blogs,2019-01-09 18:19:16
not_intention,People & Blogs,2QPScPbnp-U,"【抖音TikTok】新疆少数民族小姐姐#2（维吾尔族,哈萨克族等）شىنجاڭ جېنى چىققۇر زیبایی ,Beautiful girl in Xinjiang, China,Uighur",https://www.youtube.com/watch?v=2QPScPbnp-U,['抖音、TikTok、新疆、维吾尔族、哈萨克族、少数民族、xinjiang、uygur'],22,People & Blogs,2019-01-09 18:17:27
not_intention,People & Blogs,uDPeGqXJpAw,"【抖音TikTok】新疆少数民族小姐姐#1（维吾尔族、哈萨克族等）Beauty, in xinjiang uygur, kazak",https://www.youtube.com/watch?v=uDPeGqXJpAw,['抖音、TikTok、新疆、维吾尔族、哈萨克族、少数民族、xinjiang、uygur'],22,People & Blogs,2019-01-09 18:06:15
not_intention,not_memory,KQAqqc1qlp0,你的新疆，我的東突厥斯坦。誰才是真正新疆地區的恐怖組織？,https://www.youtube.com/watch?v=KQAqqc1qlp0,"['東突厥', '維吾爾', '共產黨', '有話好說', '獨立', '民主', '核試爆', '新疆']",25,News & Politics,2019-01-09 18:05:36
not_intention,not_memory,fq7BvV1A7pY,明镜焦点｜百万中共干部深入新疆当间谍，与维族结对认亲以监控（20190104）,https://www.youtube.com/watch?v=fq7BvV1A7pY,"['明镜焦点', '孙于珊', '新闻', '新疆', '结队认亲', '中共', '中国', '间谍', '维吾尔族', '维族', '监视通报', '再教育营', '教育转化', '洗脑', '汉族', '亲戚', '公务员', '共产党', '干部', '监控', '新新疆', '老新疆', '明鏡焦點', '孫于珊', '新聞', '結隊認親', '中國', '間諜', '維吾爾族', '維族', '監視通報', '再教育營', '教育轉化', '洗腦', '漢族', '親戚', '公務員', '共產黨', '幹部', '監控']",25,News & Politics,2019-01-09 18:03:16
not_intention,not_memory,CNpgvjYewhU,全程爆笑！中国新疆段子手疯狂吐槽刻板印象，大家现在对少数民族的定位都太高了,https://www.youtube.com/watch?v=CNpgvjYewhU,"['中国', '新疆']",25,News & Politics,2019-01-09 17:57:32
not_intention,not_memory,h1vjPMvOoFc,"维吾尔族机场遭遇""因为你是新疆人""歧视性安检大闹机场",https://www.youtube.com/watch?v=h1vjPMvOoFc,"['乌鲁木齐暴恐案', '歧视新疆人', '歧视维吾尔族', '特殊安检', '新疆人怎么了', 'Uyghur People (Chinese Ethnic Group)', 'Xinjiang (Chinese Autonomous Region)']",25,News & Politics,2019-01-09 17:16:41
Education,not_memory,h55Fj5Kfk2Y,目前，新疆正在发生人道危机。我希望自由，民主，法制。,https://www.youtube.com/watch?v=h55Fj5Kfk2Y,"['新疆教育培训集中营', '作为新疆出来的孩子，我来揭发目前新疆的人道危机', '新疆人', '新疆再教育营事件', '新疆历史', '新疆说唱', '新疆维吾尔', '郭文贵', '郭文贵 王岐山', '郭文贵全球发布会', '郭文贵新疆', '新疆', '集中营', '中国', '新闻', '再教育营', '郭文贵 崔永元', '郭文贵 王岐山 海航', '郭文贵 王健', '郭文贵 王岐山 习近平', '再教育营 卫星', '袁腾飞 集中营', '郭文贵 王岐山 海南航空']",27,Education,2019-01-09 17:16:33
not_intention,not_memory,THyG_IL69wY,中国向外媒展示新疆“再教育营”,https://www.youtube.com/watch?v=THyG_IL69wY,"['中国', '新疆“再教育营”', '再教育营', '新疆']",25,News & Politics,2019-01-09 17:01:47
Gaming,not_memory,h-3rZVU01Jw,绝地求生：用李云龙的语音包与队友玩绝地求生是什么体验,https://www.youtube.com/watch?v=h-3rZVU01Jw,"['绝地求生', '游戏', '搞笑', '吃鸡']",20,Gaming,2019-01-08 02:38:34
Gaming,not_memory,rZ69H-EKbhE,刺激战场：当李云龙语音包遇上“PDD”语音包，那个对话竟然接的上！丨大队长哥哥,https://www.youtube.com/watch?v=rZ69H-EKbhE,"['绝地求生', '刺激战场', '手游', '游戏', '攻略', '射击', '伏地魔', '狙击']",20,Gaming,2019-01-08 02:38:30
Gaming,not_memory,Vw4sKkA1-aQ,绝地求生：李云龙“语音包”火了以后，在《绝地求生》里听到的都是这些话,https://www.youtube.com/watch?v=Vw4sKkA1-aQ,"['绝地求生', '游戏', '吃鸡', '搞笑']",20,Gaming,2019-01-08 02:37:42
Gaming,not_memory,zGJ-48jJ_gA,【绝地求生】：呆妹儿吃鸡卖骚被妈妈发现之后，才是真正的绝地求生——【修仙不倒大小眼】,https://www.youtube.com/watch?v=zGJ-48jJ_gA,"['主播', 'BATTLEGROUNDS', '呆妹', '鸡鸡复鸡鸡', '韦神', '王思聪', '林俊杰', '修仙不倒大小眼', ""PLAYERUNKNOWN'S"", '绝地大逃杀', 'daxiaoyandaxiaoyan123', '小叮当', '洞主', 'xiuxianbudao111', '张大仙', '图拉夫', '吃鸡', '图图', '搞笑', 'xiuxian222', '林更新', 'daxiaoyandaxiaoyan', '蓝洞工作室', '陈赫', 'steam游戏', '大司马', '女主播', '托马斯', 'xiuxian123', '蓝战非']",20,Gaming,2019-01-08 02:36:58
not_intention,People & Blogs,dHMtZqi9V2U,用周杰伦的语音包玩吃鸡，本来是想撩妹，结果把小姐姐气到骂脏话，笑cry,https://www.youtube.com/watch?v=dHMtZqi9V2U,"['周杰伦', '绝地求生']",22,People & Blogs,2019-01-08 02:33:17
Gaming,not_memory,Fm9X9qYB7Ts,绝地求生：李云龙语音包终极版，太走心了，比王宝强还搞笑！,https://www.youtube.com/watch?v=Fm9X9qYB7Ts,"['绝地求生', '游戏', '搞笑', '吃鸡']",20,Gaming,2019-01-08 02:22:02
Gaming,not_memory,FRmOcG7JSHQ,【第三期】绝地求生中用李云龙语音包和路人搞笑对话,https://www.youtube.com/watch?v=FRmOcG7JSHQ,"['绝地求生', '李云龙', '语音包']",20,Gaming,2019-01-08 02:21:31
not_intention,People & Blogs,vS0ItoRXE4c,【呆妹儿】梆硬呆妹儿李云龙吃鸡，呆妹儿被骚话大师疯狂攻击！,https://www.youtube.com/watch?v=vS0ItoRXE4c,"['呆妹儿', '美女主播', '游戏直播', '绝地求生']",22,People & Blogs,2019-01-08 02:15:58
not_intention,People & Blogs,2ld_W-RmLB8,[呆妹] 呆妹遇到一堆音效的隊友龍哥，從吵架到告白全過程,https://www.youtube.com/watch?v=2ld_W-RmLB8,[],22,People & Blogs,2019-01-08 02:15:37
Gaming,not_memory,d3O3OhqjMAY,呆妹儿和李云龙语音包双排：你有病吧，能不能把我语音关了,https://www.youtube.com/watch?v=d3O3OhqjMAY,"['呆妹', '藍戰非', '蓝战非', '大忽悠', '绝地求生', '倉鼠王', '404', '裸體求生', '裸体求生', '吃鸡', '绝地求生比赛', '呆妹儿', '絕地求生', '错觉老中医', '国际大网骗', '吃鸡比赛', 'pubg比賽', '沫子', '图图', '逗川', '可可味', '痴鸡小队', '心機老師', '陈赫吃鸡']",20,Gaming,2019-01-08 02:15:16
Gaming,not_memory,RbapdYGWs5E,呆妹儿直播家访龙哥：解密呆妹儿语音包背后的用心制作,https://www.youtube.com/watch?v=RbapdYGWs5E,"[""PLAYERUNKNOWN'S"", 'BATTLEGROUNDS', '绝地求生', 'PUBG', '裸体求生', '吃鸡', '逗川', '韦神', '蓝战非', '仓鼠王', '避雷针小鬼', '图图', '4am', 'IFTY', 'GOL', 'Tovelo', 'obang', '十月', 'Alunka', 'xiaojue', 'A+', 'SL', 'i绝地求生群星联赛', 'TSM', 'VITALITY', 'TEMPO', 'VEGA', 'MiTH', 'Liquid', 'OGN', 'Faze', 'LG', 'ATH', 'C9', 'AVANGAR', '动画', '真人版', '澳洲邀请赛Zimo', '堡垒之夜', '无线法则', '最终使命', '荒野行动', '终结者2', '全军出击', '刺激战场', 'shroud']",20,Gaming,2019-01-08 02:15:08
not_intention,People & Blogs,QiKDUm2rtC4,【呆妹儿与李云龙】呆妹儿探秘龙哥直播，吃鸡语音包、打碟，原来可以这么玩,https://www.youtube.com/watch?v=QiKDUm2rtC4,"['呆妹', '呆妹小霸王', '绝地求生', '吃鸡', '美女主播', '绝地求生集锦', '呆妹儿小霸王', '直播录播', '呆妹直播']",22,People & Blogs,2019-01-08 02:06:04
Gaming,not_memory,26qaw1wQTfA,刺激战场 李云龙亲自指挥吃鸡 信仰之枪 win94惩罚嚣张玩家,https://www.youtube.com/watch?v=26qaw1wQTfA,"['绝地求生', '手机游戏', '手游', '攻略', '搞笑', '实况', '吃鸡', '刺激战场']",20,Gaming,2019-01-08 02:04:32
Gaming,not_memory,47LIcIR-FdA,呆妹儿双排被认出：老女人，李云龙才是我的最爱，龙哥比你强,https://www.youtube.com/watch?v=47LIcIR-FdA,"['呆妹', '藍戰非', '蓝战非', '大忽悠', '绝地求生', '倉鼠王', '404', '裸體求生', '裸体求生', '吃鸡', '绝地求生比赛', '呆妹儿', '絕地求生', '错觉老中医', '国际大网骗', '吃鸡比赛', 'pubg比賽', '沫子', '图图', '逗川', '可可味', '痴鸡小队', '心機老師', '陈赫吃鸡']",20,Gaming,2019-01-08 02:00:38
not_intention,People & Blogs,32sj03SeHUo,【绝地求生】网友用李云龙语音包玩游戏~全程笑点！有毒，笑得我肚子痛笑得眼泪流出来了😂😂😂我什么时候才能像你一样优秀,https://www.youtube.com/watch?v=32sj03SeHUo,"['吃鸡', '语音包', '卢本伟', '五五开', '呆妹', 'pubg', '李云龙', '亮剑']",22,People & Blogs,2019-01-08 01:59:56
Gaming,not_memory,M44cygrTCpw,【绝地求生】用李云龙语音包吃鸡第二期！,https://www.youtube.com/watch?v=M44cygrTCpw,"['绝地求生', '李云龙']",20,Gaming,2019-01-08 01:30:01
not_intention,People & Blogs,MMA1DoBT6pU,【呆妹儿小霸王】水友撩呆妹儿撩到恋爱，观众集体吃醋,https://www.youtube.com/watch?v=MMA1DoBT6pU,"['呆妹', '呆妹小霸王', '绝地求生', '吃鸡', '美女主播', '绝地求生集锦', '呆妹儿小霸王', '直播录播', '呆妹直播']",22,People & Blogs,2019-01-08 00:51:37
not_intention,People & Blogs,3EDLigHUaZc,【呆妹儿小霸王】呆妹儿和路人吃鸡双排，却被反撩要其微信,https://www.youtube.com/watch?v=3EDLigHUaZc,"['呆妹', '呆妹小霸王', '绝地求生', '吃鸡', '美女主播', '绝地求生集锦', '呆妹儿小霸王', '直播录播', '呆妹直播']",22,People & Blogs,2019-01-08 00:51:36
not_intention,not_memory,91rcgkNhu2k,Behavioural Interview Question - Tell me about a time when you made a mistake at work,https://www.youtube.com/watch?v=91rcgkNhu2k,"['tell me about a time you made a mistake examples', 'examples of mistakes made at work', ""what is the biggest mistake you've made interview question answer"", 'how to answer biggest mistake interview question', 'tell me how you handled a difficult situation', 'job interview question', 'interview skills', '#Nataliefishertv', '#careerlifeguardtv', '#careerlifeguard', '#behavioral interview question', '#behavioural', '#interview', '#jobinterview', '#tell me about a time', '#FRESHGRADUATES', '#COLLEGEGRADUATE', '#NEWGRADUATE']",26,How-to & Style,2019-01-06 23:28:58
Education,not_memory,umQKkcBPL08,TOP 7 Interview Questions and Answers (PASS GUARANTEED!),https://www.youtube.com/watch?v=umQKkcBPL08,"['Interview Questions and Answers', 'TELL ME ABOUT YOURSELF?', 'WHY DO YOU WANT TO WORK HERE?', 'WHAT ARE YOUR STRENGTHS?', ""WHERE DO YOU SEE YOURSELF IN 5 YEARS' TIME?"", 'WHAT ARE YOUR WEAKNESSES?', 'WHEN HAVE YOU WORKED UNDER PRESSURE?', 'WHAT MAKES A GOOD TEAM MEMBER?', 'interview technique', 'interview tips', 'questions', 'answers', 'how to', 'how2become', 'careervidz', 'richard mcmunn']",27,Education,2019-01-06 22:45:08
not_intention,not_memory,PHqcLX3qSYo,Best Way to Answer Behavioral Interview Questions,https://www.youtube.com/watch?v=PHqcLX3qSYo,"['behavioral interview questions', 'behavioral interviewing', 'job interview questions and answers', 'behavioral techniques', 'STAR interview method', 'behavioral based interviews', 'how to pass behavioral interviews']",26,How-to & Style,2019-01-06 22:45:03
not_intention,not_memory,Jx6Dk1jpJsA,老外告诉你在中国长大是什么体验？（中国长大的白人吐槽DG！）,https://www.youtube.com/watch?v=Jx6Dk1jpJsA,"['老外', 'Dolce&Gabbana', 'DG', '歪果仁', '外国人', '不是柯桑德', '柯桑德', '荷兰人', '中国人', '在中国长大', '大陆', '深圳', 'Scor奥熙', 'scor', '奥熙', 'Vlog', '日常', '外国人在中国', '老外在中国', '在中国长大的白人', '在中国长大的西方人', '在中国待久了之后', '在中国呆久了', '老外告诉你在中国长大是什么体验？（中国长大的白人吐槽DG！）', '老外告诉你在中国长大是什么体验', '在中国长大是什么体验', '中国长大的白人吐槽DG', '吐槽DG', 'serpentza', '信誓旦旦', '阿福Thomas', '在中國長大', '外國人在中國', '老外在中國', '奧熙', '什麼是中國人', '華人', '什么是中国人']",24,Entertainment,2018-12-31 14:39:07
not_intention,Science & Technology,bDgMPUMta3w,How to draw a Rectangle Area on a scatter plot chart in Tableau by modifying your data source,https://www.youtube.com/watch?v=bDgMPUMta3w,"['tableau', 'tutorial', 'how to', 'data visualization', 'gss', 'rectangle', 'scatter plot']",28,Science & Technology,2018-12-28 18:18:24
Education,not_memory,c8smQVNpzMQ,Computational Geometry - Line Sweep - 3 - Rectangles Union (Arabic),https://www.youtube.com/watch?v=c8smQVNpzMQ,"['Algorithms', 'Computational Geometry', 'Line Sweep', 'Rectangles Union', 'Segment Tree']",27,Education,2018-12-28 18:17:30
not_intention,not_memory,nsw0Px-Pho8,How to Cook Steak Perfectly Every Time | The Stay At Home Chef,https://www.youtube.com/watch?v=nsw0Px-Pho8,"['how to cook steak', 'how to cook steak in oven', 'how to cook steak on the stove', 'how to cook a steak', 'steak', 'recipe', 'recipes', 'cooking', 'food', 'thestayathomechef', 'rachel farnsworth']",26,How-to & Style,2018-12-25 20:21:04
not_intention,not_memory,3VsNBf04A78,"AWS EMR Spark, S3 Storage, Zeppelin Notebook",https://www.youtube.com/watch?v=3VsNBf04A78,[],23,Comedy,2018-12-15 14:16:00
Education,not_memory,6KntF95usJ4,Interview Sample Answer: What was the most challenging project that you have worked on?,https://www.youtube.com/watch?v=6KntF95usJ4,"['Interview', 'coaching', 'internship', 'job']",27,Education,2018-12-14 10:09:50
not_intention,not_memory,6xJRf2hVQfg,【将夜】免费在线观看 同步更新,https://www.youtube.com/watch?v=6xJRf2hVQfg,"['将夜', '在线观看', '陈飞宇', '宋伊人', '黎明', '胡军', '郑少秋']",24,Entertainment,2018-12-14 09:11:18
Education,not_memory,EyXXLpFriMc,Exception Handling in C++ Programming,https://www.youtube.com/watch?v=EyXXLpFriMc,"['exception handling in c++ in english', 'c++ exception handling mechanism', 'exception handling program example in c++', 'exception handling', 'eception handling program in c++', 'exception handling c++ tutorials', 'exception handling in c++', 'exceptions in c++', 'exception handling cpp', 'throw in c++', 'c++ excpetion handling concept with program example', 'exception handling in c++programming', 'exception handling in c++ tutorial', 'programming', 'simple snippets', 'exception', 'c++ tutorials for beginners']",27,Education,2018-12-13 16:04:48
Education,not_memory,lhToWeuWWfw,System Calls,https://www.youtube.com/watch?v=lhToWeuWWfw,"['system calls', 'system calls in operating system', 'system call', 'system calls os', 'system calls in os', 'system calls operating system', 'user mode', 'kernel mode', 'user mode and kernel mode', 'user mode and kernel mode in operating system', 'examples of system call', 'system call example in os', 'system call examples', 'os', 'os lectures', 'os for gate', 'operating system', 'operating system lectures', 'operating system for gate', 'gate cse lectures', 'gate computer science']",27,Education,2018-12-13 15:17:42
not_intention,Science & Technology,4tPXkN5nRQs,Lecture 5: Part 2,https://www.youtube.com/watch?v=4tPXkN5nRQs,[],28,Science & Technology,2018-12-13 15:14:13
not_intention,Science & Technology,ggPkFxOTwHY,Lecture 5: Part 1,https://www.youtube.com/watch?v=ggPkFxOTwHY,[],28,Science & Technology,2018-12-13 15:14:12
Education,not_memory,KwftxmJwT8A,CS 537 - Spring 2013 - Section  3,https://www.youtube.com/watch?v=KwftxmJwT8A,"['Section', '3', 'Strings']",27,Education,2018-12-13 15:11:08
Education,not_memory,0ZdbgQHYBp8,CS 537 - Spring 2013 - Section 7,https://www.youtube.com/watch?v=0ZdbgQHYBp8,[],27,Education,2018-12-13 15:10:44
Education,not_memory,2ry1-w4PMuc,CS 537 - Section - Introduction to Virtual Machines,https://www.youtube.com/watch?v=2ry1-w4PMuc,[],27,Education,2018-12-13 15:10:29
Education,not_memory,V1TJ6b6_EjM,Operating System #15 Interrupt Handling Explained in Detail,https://www.youtube.com/watch?v=V1TJ6b6_EjM,"['Interrupt Handling', 'interrupt handling in operating system', 'interrupt handling in OS', 'Operating system interrupt handling', 'operating system', 'operating systems', 'operating system nptel', 'operating system lectures', 'iit', 'mit', 'os', 'tutorials', 'xoviabcs os', 'nptel lectures', 'operating syatem gate']",27,Education,2018-12-13 15:09:43
Education,not_memory,JoaWHTm_qIg,6. SFU CMPT 300: Exceptions and system calls; Operating system today,https://www.youtube.com/watch?v=JoaWHTm_qIg,"['Exception', 'System calls', 'Operating system', 'OS structures']",27,Education,2018-12-13 15:09:06
Education,not_memory,iKtvNJQoCNw,"Lecture 1, unit 1: Introduction to Concurrency",https://www.youtube.com/watch?v=iKtvNJQoCNw,[],27,Education,2018-12-13 14:57:07
Education,not_memory,Z7iHodl1jsM,"Lecture 4, unit 2: conditions for deadlock",https://www.youtube.com/watch?v=Z7iHodl1jsM,[],27,Education,2018-12-12 23:43:13
Education,not_memory,4qTZBrsIxMo,"Lecture 4, unit 1: Deadlock",https://www.youtube.com/watch?v=4qTZBrsIxMo,[],27,Education,2018-12-12 23:38:28
Education,not_memory,xCNhhwVQ4Y8,"Lecture 3, Unit 1: Introduction to condition variables and monitors",https://www.youtube.com/watch?v=xCNhhwVQ4Y8,[],27,Education,2018-12-12 23:38:26
Education,not_memory,lLJErQna3no,"Lecture 2, Unit 2: semaphore values",https://www.youtube.com/watch?v=lLJErQna3no,[],27,Education,2018-12-12 23:37:07
Education,not_memory,KZU4ANBoLTY,"Lecture 2, unit 1: Introduction to Semaphores",https://www.youtube.com/watch?v=KZU4ANBoLTY,[],27,Education,2018-12-12 23:20:51
Education,not_memory,Nen47rzZMZY,"Lecture 1, unit 2: Races and synchronization",https://www.youtube.com/watch?v=Nen47rzZMZY,[],27,Education,2018-12-12 23:18:14
Education,not_memory,r_-w_lRndR8,"Lecture 1, unit 3: Locks",https://www.youtube.com/watch?v=r_-w_lRndR8,[],27,Education,2018-12-12 23:04:20
Education,not_memory,exbKr6fnoUw,Intro to Processes & Threads,https://www.youtube.com/watch?v=exbKr6fnoUw,[],27,Education,2018-12-12 22:31:30
not_intention,Film & Animation,pW3jBZiiq0E,Round Robin Scheduling,https://www.youtube.com/watch?v=pW3jBZiiq0E,"['Animated Clip', 'Free animation software', 'Animated Videos', 'Free Presentation software', 'Animated Presentation', 'Make your own animation', 'Presentation software', 'Explainer video', 'PowToon']",1,Film & Animation,2018-12-12 22:25:29
Education,not_memory,nc6LTW4KfB0,Round Robin CPU Scheduling Algorithm,https://www.youtube.com/watch?v=nc6LTW4KfB0,"['OS - Round Robin CPU Scheduling Algorithm', 'Process management', 'Academic', 'GATE exams', 'Information Technology', 'Computer Science', 'GATE syllabus']",27,Education,2018-12-12 22:24:49
not_intention,Film & Animation,uxnKwhJZCTQ,《将夜》Ever Night第38集 猫腻同名作改编 古装玄幻剧（陈飞宇、宋伊人、郑少秋、胡军、黎明、孟子义、袁冰妍、秦亦铭、孙祖君、童瑶等主演）,https://www.youtube.com/watch?v=uxnKwhJZCTQ,"['陈飞宇', '宋伊人', '郑少秋', '胡军', '黎明', '孟子义', '袁冰妍', '秦亦铭', '孙祖君', '童瑶', '古装电视剧', '腾讯独播', '猫腻', '玄幻电视剧', '仙侠电视剧', '神话电视剧', '2018最新电视剧']",1,Film & Animation,2018-12-12 20:18:38
not_intention,Film & Animation,wbd0AB5gdRE,《将夜》Ever Night第37集 猫腻同名作改编 古装玄幻剧（陈飞宇、宋伊人、郑少秋、胡军、黎明、孟子义、袁冰妍、秦亦铭、孙祖君、童瑶等主演）,https://www.youtube.com/watch?v=wbd0AB5gdRE,"['陈飞宇', '宋伊人', '郑少秋', '胡军', '黎明', '孟子义', '袁冰妍', '秦亦铭', '孙祖君', '童瑶', '古装电视剧', '腾讯独播', '猫腻', '玄幻电视剧', '仙侠电视剧', '神话电视剧', '2018最新电视剧']",1,Film & Animation,2018-12-12 16:38:36
not_intention,Film & Animation,r2zxcPRoJ04,《将夜》Ever Night第36集 猫腻同名作改编 古装玄幻剧（陈飞宇、宋伊人、郑少秋、胡军、黎明、孟子义、袁冰妍、秦亦铭、孙祖君、童瑶等主演）,https://www.youtube.com/watch?v=r2zxcPRoJ04,"['陈飞宇', '宋伊人', '郑少秋', '胡军', '黎明', '孟子义', '袁冰妍', '秦亦铭', '孙祖君', '童瑶', '古装电视剧', '腾讯独播', '猫腻', '玄幻电视剧', '仙侠电视剧', '神话电视剧', '2018最新电视剧']",1,Film & Animation,2018-12-12 14:37:50
not_intention,Film & Animation,_grveNreQZ8,《将夜》Ever Night第35集 猫腻同名作改编 古装玄幻剧（陈飞宇、宋伊人、郑少秋、胡军、黎明、孟子义、袁冰妍、秦亦铭、孙祖君、童瑶等主演）,https://www.youtube.com/watch?v=_grveNreQZ8,"['陈飞宇', '宋伊人', '郑少秋', '胡军', '黎明', '孟子义', '袁冰妍', '秦亦铭', '孙祖君', '童瑶', '古装电视剧', '腾讯独播', '猫腻', '玄幻电视剧', '仙侠电视剧', '神话电视剧', '2018最新电视剧']",1,Film & Animation,2018-12-12 14:06:13
not_intention,Film & Animation,OE5tn2F0P88,《将夜》Ever Night第34集 猫腻同名作改编 古装玄幻剧（陈飞宇、宋伊人、郑少秋、胡军、黎明、孟子义、袁冰妍、秦亦铭、孙祖君、童瑶等主演）,https://www.youtube.com/watch?v=OE5tn2F0P88,"['陈飞宇', '宋伊人', '郑少秋', '胡军', '黎明', '孟子义', '袁冰妍', '秦亦铭', '孙祖君', '童瑶', '古装电视剧', '腾讯独播', '猫腻', '玄幻电视剧', '仙侠电视剧', '神话电视剧', '2018最新电视剧']",1,Film & Animation,2018-12-12 11:38:20
not_intention,Film & Animation,5Aqa0XfuBL4,《将夜》Ever Night第33集 猫腻同名作改编 古装玄幻剧（陈飞宇、宋伊人、郑少秋、胡军、黎明、孟子义、袁冰妍、秦亦铭、孙祖君、童瑶等主演）,https://www.youtube.com/watch?v=5Aqa0XfuBL4,"['陈飞宇', '宋伊人', '郑少秋', '胡军', '黎明', '孟子义', '袁冰妍', '秦亦铭', '孙祖君', '童瑶', '古装电视剧', '腾讯独播', '猫腻', '玄幻电视剧', '仙侠电视剧', '神话电视剧', '2018最新电视剧']",1,Film & Animation,2018-12-12 11:18:57
not_intention,Film & Animation,RmIBxp1kn6M,《将夜》Ever Night第32集 猫腻同名作改编 古装玄幻剧（陈飞宇、宋伊人、郑少秋、胡军、黎明、孟子义、袁冰妍、秦亦铭、孙祖君、童瑶等主演）,https://www.youtube.com/watch?v=RmIBxp1kn6M,"['陈飞宇', '宋伊人', '郑少秋', '胡军', '黎明', '孟子义', '袁冰妍', '秦亦铭', '孙祖君', '童瑶', '古装电视剧', '腾讯独播', '猫腻', '玄幻电视剧', '仙侠电视剧', '神话电视剧', '2018最新电视剧']",1,Film & Animation,2018-12-12 11:13:55
